Date,Close,High,Low,Open,Volume
2015-01-02,24.3471736907959,24.817058905170082,23.90623813027048,24.805923508061987,212818400
2015-01-05,23.66127586364746,24.195742670019182,23.474213415880083,24.115572564112266,257142000
2015-01-06,23.663503646850586,23.924055645542914,23.300510745350667,23.725857797065174,263188400
2015-01-07,23.995319366455078,24.095531157517737,23.76148958861117,23.87283677824669,160423600
2015-01-08,24.917274475097656,24.97517549062993,24.20687884687045,24.324908297500208,237458000
2015-01-09,24.943986892700195,25.220127325437844,24.54313650725641,25.09096423468123,214798000
2015-01-12,24.3293514251709,25.082057521230563,24.229139673280386,25.075376964307544,198603200
2015-01-13,24.545373916625977,25.11992580328411,24.25364483343385,24.814833902456368,268367600
2015-01-14,24.451841354370117,24.605499307099826,24.162338007391202,24.282593165412145,195826400
2015-01-15,23.7882080078125,24.509737153556845,23.752577798886094,24.496376037587304,240056000
2015-01-16,23.603370666503906,23.95745552127747,23.427441948588125,23.83497296480989,314053200
2015-01-20,24.21133041381836,24.26700400226109,23.716948676603216,24.01535829512517,199599600
2015-01-21,24.396162033081055,24.73242921365272,24.111111892689326,24.26254408954445,194303600
2015-01-22,25.030845642089844,25.046434178854543,24.434024707490803,24.55427986211409,215185600
2015-01-23,25.16000747680664,25.331481372372586,24.837099661876888,25.008575256465825,185859200
2015-01-26,25.186729431152344,25.467324774353628,25.119922148786404,25.32925367236059,222460000
2015-01-27,24.30486488342285,25.048665007932122,24.2803683653118,25.035302189583984,382274800
2015-01-28,25.67888069152832,26.304652866471436,25.67888069152832,26.1955314297915,585908400
2015-01-29,26.47835922241211,26.54294078942319,25.734559191166447,25.903807377160213,337745600
2015-01-30,26.090866088867188,26.72331711164521,26.02182969765997,26.36700655662782,334982000
2015-02-02,26.418228149414062,26.538483293286475,25.850358618876637,26.289066727349258,250956400
2015-02-03,26.422683715820312,26.5206680698437,26.191081398907162,26.389279225097873,207662800
2015-02-04,26.625333786010742,26.836894420790948,26.346965871054884,26.389278337815508,280598800
2015-02-05,26.815372467041016,26.88020890532146,26.661106399900362,26.83325702823042,168984800
2015-02-06,26.58955955505371,26.88467609762597,26.482243673332857,26.833253513405378,174826400
2015-02-09,26.766185760498047,26.793013454820173,26.477776106437283,26.50460550648768,155559200
2015-02-10,27.2804012298584,27.309466837648408,26.86455664535429,26.866791149239557,248034000
2015-02-11,27.919818878173828,27.928762010309057,27.38771530908793,27.448079318840684,294247200
2015-02-12,28.273067474365234,28.501113100082545,28.074087457143616,28.18363785066684,297898000
2015-02-13,28.41168785095215,28.456401816821888,28.091978048370983,28.456401816821888,217088800
2015-02-17,28.579364776611328,28.814117337065813,28.375912330120336,28.50334899575121,252609600
2015-02-18,28.778348922729492,28.791762771854323,28.494409940911336,28.53465319401436,179566800
2015-02-19,28.71797752380371,28.847650392186146,28.691149830847475,28.724684447042772,149449600
2015-02-20,28.952739715576172,28.952739715576172,28.628559142365084,28.755994137811644,195793600
2015-02-23,29.73524284362793,29.73524284362793,28.988508992469992,29.06899550053509,283896400
2015-02-24,29.549665451049805,29.86937685790695,29.32609228118959,29.721817747049805,276912400
2015-02-25,28.793991088867188,29.42223465002308,28.650904376520867,29.413289811557256,298846800
2015-02-26,29.158418655395508,29.25902592111176,28.306605241431175,28.793993218724225,365150000
2015-02-27,28.720218658447266,29.191958310724683,28.671032274876598,29.064519931985192,248059200
2015-03-02,28.861061096191406,29.12711372722678,28.68443978436658,28.896833623875626,192386800
2015-03-03,28.921438217163086,28.957210758956393,28.6374992102969,28.83201027413717,151265200
2015-03-04,28.73810386657715,28.966149535298193,28.688920890438336,28.86330775138471,126665200
2015-03-05,28.261899948120117,28.785060619463845,28.116576970837254,28.747053570156748,226068400
2015-03-06,28.30437469482422,28.923671881504546,28.22836060431464,28.70680554393638,291368400
2015-03-09,28.425094604492188,28.968379218000308,27.960061970316634,28.60842454796339,354114000
2015-03-10,27.837100982666016,28.442984179863764,27.678364207523718,28.261890424764342,275426400
2015-03-11,27.329591751098633,27.895231762365803,27.300527844629684,27.8907610481892,275756000
2015-03-12,27.823686599731445,27.924295572360155,27.193210186359096,27.345240044477947,193450800
2015-03-13,27.63141441345215,28.03608311578845,27.405606681429926,27.812509887920488,207309200
2015-03-16,27.93547248840332,27.93547248840332,27.47044149828185,27.696249216955437,143497200
2015-03-17,28.402738571166992,28.46533879213128,28.091971970145654,28.147865268253494,204092400
2015-03-18,28.72245216369629,28.876718233033966,28.25294873765399,28.39379925374818,261083600
2015-03-19,28.505586624145508,28.89683977388868,28.483229642448713,28.785053159676345,183238000
2015-03-20,28.147871017456055,28.70680240696809,27.98242729886884,28.673267785836416,274780400
2015-03-23,28.440746307373047,28.583833017607027,28.286480254949982,28.420625538306457,150838800
2015-03-24,28.324493408203125,28.62631522559773,28.295427796274037,28.445223158598004,131369200
2015-03-25,27.584457397460938,28.35354965637249,27.584457397460938,28.29094944101512,206620800
2015-03-26,27.776735305786133,27.919822024619,27.410075375560876,27.445847908133214,190291600
2015-03-27,27.55539894104004,27.879579422760965,27.479384866159158,27.850515518670324,158184800
2015-03-30,28.252944946289062,28.25965186914662,27.723075866076933,27.734255207991588,188398800
2015-03-31,27.819217681884766,28.2797779998637,27.80356762367369,28.190348364773936,168362400
2015-04-01,27.778972625732422,27.97348194147982,27.521863081209762,27.906409293090153,162485600
2015-04-02,28.018199920654297,28.071857023622695,27.76556275952157,27.953363472775234,128880400
2015-04-06,28.472047805786133,28.507820337951532,27.796857465582292,27.82815757836291,148776000
2015-04-07,28.17246437072754,28.644202336529908,28.165757446462965,28.53688813683982,140049200
2015-04-08,28.080795288085938,28.259654541264062,27.939944777574734,28.13668859148807,149316800
2015-04-09,28.295427322387695,28.299899742176528,27.870639551780606,28.13669053445155,129936000
2015-04-10,28.41615867614746,28.440751869190336,28.004784730209327,28.159049107071894,160752000
2015-04-13,28.36026382446289,28.744811757895718,28.30660672698015,28.700094382824748,145460400
2015-04-14,28.23729133605957,28.45862829113376,28.15009793843253,28.393791868793265,102098400
2015-04-15,28.3446102142334,28.42286049361547,28.172459599592838,28.261889221341562,115881600
2015-04-16,28.208229064941406,28.41615220054878,28.194815219330632,28.232822252379876,113476000
2015-04-17,27.890758514404297,28.201525146162645,27.82592207749905,28.06961776833106,207828000
2015-04-20,28.52794075012207,28.64419806674476,27.984657791205006,28.07408741476841,188217200
2015-04-21,28.373685836791992,28.662093867491873,28.3200270213666,28.639738586324434,129740400
2015-04-22,28.75598907470703,28.811882384780063,28.241771645472213,28.39156530709311,150618000
2015-04-23,28.990741729736328,29.15842166036279,28.6486749441749,28.684447481458207,183083600
2015-04-24,29.12711524963379,29.20536723160107,28.892362715188135,29.174067121105395,178103600
2015-04-27,29.6569881439209,29.764305752556403,29.32162829271279,29.580974063063362,387816800
2015-04-28,29.18972396850586,30.07954457860935,28.96838862679866,30.06166172008239,475696000
2015-04-29,28.760459899902344,29.420000239900055,28.6844458211678,29.100292161510012,253544400
2015-04-30,27.98018455505371,28.760454496199674,27.85274790732656,28.760454496199674,332781600
2015-05-01,28.82975959777832,29.093577712413776,28.013718891618094,28.192576404234508,234050400
2015-05-04,28.773874282836914,29.191958546565292,28.675501514900827,28.952733550770095,203953200
2015-05-05,28.125516891479492,28.717984668028148,28.12104447105538,28.650912007495393,197085600
2015-05-06,27.94889259338379,28.337909572634903,27.579996387978927,28.2954301090992,288564000
2015-05-07,28.121767044067383,28.305862844808097,27.843376935354158,28.01175730357507,175763600
2015-05-08,28.65159797668457,28.65159797668457,28.312591761200302,28.440560745305138,222201600
2015-05-11,28.359731674194336,28.63811994824465,28.20482125509922,28.599954159232293,168143200
2015-05-12,28.25870704650879,28.485457966223336,28.022973925112872,28.198089175131276,192640000
2015-05-13,28.290142059326172,28.55506052371427,28.2587112002338,28.321572918418546,138776800
2015-05-14,28.950191497802734,28.950191497802734,28.548325273376797,28.60445205155234,180814000
2015-05-15,28.909778594970703,29.071423971906423,28.784055174177652,28.977131406311635,152832000
2015-05-18,29.228578567504883,29.34756705103558,28.8177301821096,28.822221283103115,203531600
2015-05-19,29.201641082763672,29.38349129151326,29.105101245283976,29.340834393025016,178532800
2015-05-20,29.199392318725586,29.405938435685503,29.037746935764538,29.18592244109657,145819600
2015-05-21,29.497989654541016,29.55187259530724,29.14775910382733,29.20164204459355,158921600
2015-05-22,29.756174087524414,29.852713936688794,29.50023609132414,29.545140258771948,182384000
2015-05-26,29.100605010986328,29.83923518191006,28.988351477167427,29.7696385390553,282790400
2015-05-27,29.64391326904297,29.693305100588084,29.19714637330237,29.26225191904484,183332800
2015-05-28,29.585538864135742,29.623704651666113,29.432875714014248,29.603499839274576,122933200
2015-05-29,29.248783111572266,29.51145599309716,29.16346932202004,29.462064159746536,203538000
2015-06-01,29.307157516479492,29.497989936020822,29.197151221712122,29.248786899372455,128451200
2015-06-02,29.176944732666016,29.334099020268233,29.03326032318591,29.154492651991465,134670400
2015-06-03,29.212854385375977,29.39695179896541,29.163462563471764,29.334090103033777,123934000
2015-06-04,29.0422420501709,29.316141018831917,28.941214528286036,29.091633892106945,153800400
2015-06-05,28.88283348083496,29.11632275442011,28.817727937179253,29.07366586257055,142507200
2015-06-08,28.69200325012207,29.008559030168037,28.474231125611517,28.9389589632547,210699200
2015-06-09,28.60669708251953,28.754872605252494,28.20258529051342,28.445051680575723,224301600
2015-06-10,28.934478759765625,29.037750116705233,28.703234987065564,28.71895041697203,156349200
2015-06-11,28.869367599487305,29.226333071667487,28.844671681088936,29.001825968302864,141563600
2015-06-12,28.550569534301758,28.810998611064818,28.537099655453105,28.77956775184905,147544800
2015-06-15,28.494447708129883,28.566289929232415,28.22279425605926,28.310351909501293,175955600
2015-06-16,28.647106170654297,28.7032329467382,28.370963391519318,28.519137189697126,125976400
2015-06-17,28.57975196838379,28.709964773011993,28.45402683884702,28.674044530896552,131672400
2015-06-18,28.7099666595459,28.806504778800992,28.561792867696923,28.564038418243282,141628800
2015-06-19,28.422597885131836,28.69649681509512,28.37769715127201,28.671800897616254,218867600
2015-06-22,28.649354934692383,28.750382457833645,28.530366430104927,28.622413462523095,136157200
2015-06-23,28.519136428833008,28.64935095695845,28.485460021510466,28.620165650800633,121075600
2015-06-24,28.76160430908203,29.14102185080033,28.53934276284116,28.559547579384322,221123600
2015-06-25,28.624656677246094,29.00631808113471,28.624656677246094,28.92998648549832,127752400
2015-06-26,28.456274032592773,28.734662348263427,28.40239280988143,28.662820147030576,176267200
2015-06-29,27.95786476135254,28.39340901916351,27.9466404357216,28.16665640204148,196645600
2015-06-30,28.159923553466797,28.314833989203308,28.03195458437889,28.191354408130277,177482800
2015-07-01,28.422597885131836,28.49893118811739,28.285648420150196,28.489950698774784,120955200
2015-07-02,28.386676788330078,28.44280356039631,28.236255737424184,28.384431237848545,108844000
2015-07-06,28.28789710998535,28.339534501222563,28.029713579506076,28.049920110982686,112241600
2015-07-07,28.218294143676758,28.32156719021459,27.78723926800854,28.263194872483464,187787200
2015-07-08,27.517841339111328,27.98257107163973,27.511106398660047,27.94665081828168,243046400
2015-07-09,26.956567764282227,27.852350624842032,26.76573706947571,27.80520433879712,314380000
2015-07-10,27.677236557006836,27.805205542627245,27.212506902611324,27.37639784840401,245418000
2015-07-13,28.211566925048828,28.234017295595176,27.91072647859661,28.070126336185215,165762000
2015-07-14,28.200336456298828,28.37096232880152,28.072367480135114,28.296874576061157,127072400
2015-07-15,28.47199821472168,28.546085989262398,28.193609813456405,28.225040679106336,134596800
2015-07-16,28.851408004760742,28.864881309202715,28.590980643043135,28.678538280529114,144889600
2015-07-17,29.100605010986328,29.100605010986328,28.806501300493764,28.97937270177255,184658800
2015-07-20,29.650651931762695,29.852706935059995,29.343074900277706,29.403692771549377,235600800
2015-07-21,29.35430335998535,29.84148335648121,29.25776695120941,29.825769640829854,307025600
2015-07-22,28.1127872467041,28.175648978336227,27.387628355996466,27.387628355996466,461802400
2015-07-23,28.09931182861328,28.532608923826896,28.076859746436643,28.332797724999182,203998000
2015-07-24,27.951135635375977,28.229523976563115,27.81643170982435,28.13523139996231,168649200
2015-07-27,27.5627384185791,27.75132529040384,27.416810160597972,27.63458062859486,177822000
2015-07-28,27.69968605041504,27.81867625508578,27.51334645468276,27.69968605041504,134472400
2015-07-29,27.612123489379883,27.72662257231378,27.450478128262144,27.648045442007373,148046800
